"No.","Time","Source","Destination","Protocol","Length","Info","Tcp Flags","Source MAC Address","Destination MAC","Source IP ARP","Destination IP ARP","Time to live","Flags","Delta time","Frame length"
"916","2025-04-18 19:45:45.382746","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=461598 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"917","2025-04-18 19:45:45.382746","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=463038 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"918","2025-04-18 19:45:45.382746","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=464478 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"919","2025-04-18 19:45:45.382746","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=465918 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"920","2025-04-18 19:45:45.382746","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=467358 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"921","2025-04-18 19:45:45.382820","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=468798 Win=2056 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000074000","54"
"922","2025-04-18 19:45:45.383377","104.18.41.183","192.168.1.13","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000557000","1494"
"923","2025-04-18 19:45:45.383377","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=470238 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"924","2025-04-18 19:45:45.383416","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=471678 Win=2056 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000039000","54"
"925","2025-04-18 19:45:45.383448","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=471678 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000032000","1494"
"926","2025-04-18 19:45:45.383448","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=473118 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"927","2025-04-18 19:45:45.383448","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=474558 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"928","2025-04-18 19:45:45.383448","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=475998 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"929","2025-04-18 19:45:45.383478","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=477438 Win=2056 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000030000","54"
"930","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=477438 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.002123000","1494"
"931","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=478878 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"932","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=480318 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"933","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=481758 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"934","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=483198 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"935","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"936","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=486078 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"937","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=487518 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"938","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=488958 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"939","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=490398 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"940","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=491838 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"941","2025-04-18 19:45:45.385601","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=493278 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"942","2025-04-18 19:45:45.385785","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=494718 Win=2056 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000184000","54"
"943","2025-04-18 19:45:45.385865","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=494718 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000080000","1494"
"944","2025-04-18 19:45:45.385865","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=496158 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"945","2025-04-18 19:45:45.385885","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=497598 Win=2056 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000020000","54"
"946","2025-04-18 19:45:45.386126","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=497598 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000241000","1494"
"947","2025-04-18 19:45:45.386126","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=499038 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"948","2025-04-18 19:45:45.386298","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=500478 Win=2056 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000172000","54"
"949","2025-04-18 19:45:45.386602","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=500478 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000304000","1494"
"950","2025-04-18 19:45:45.386602","104.18.41.183","192.168.1.13","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"951","2025-04-18 19:45:45.386602","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=503358 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"952","2025-04-18 19:45:45.386602","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=504798 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"953","2025-04-18 19:45:45.386673","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=506238 Win=2056 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000071000","54"
"954","2025-04-18 19:45:45.387396","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=506238 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000723000","1494"
"955","2025-04-18 19:45:45.387396","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=507678 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"956","2025-04-18 19:45:45.387396","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=509118 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"957","2025-04-18 19:45:45.387396","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=510558 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"958","2025-04-18 19:45:45.387548","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=511998 Win=2056 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000152000","54"
"959","2025-04-18 19:45:45.388047","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=511998 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000499000","1494"
"960","2025-04-18 19:45:45.388047","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=513438 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"961","2025-04-18 19:45:45.388047","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=514878 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"962","2025-04-18 19:45:45.388047","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=516318 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"963","2025-04-18 19:45:45.388047","104.18.41.183","192.168.1.13","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"964","2025-04-18 19:45:45.388047","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=519198 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"965","2025-04-18 19:45:45.388047","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=520638 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"966","2025-04-18 19:45:45.388047","104.18.41.183","192.168.1.13","TLSv1.2","1016","Application Data, Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1016"
"967","2025-04-18 19:45:45.388180","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=523040 Win=2056 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000133000","54"
"968","2025-04-18 19:45:45.389781","172.64.146.73","192.168.1.13","TCP","54","443  >  50495 [ACK] Seq=5373 Ack=4547 Win=73728 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.001601000","54"
"969","2025-04-18 19:45:45.390393","172.64.146.73","192.168.1.13","TCP","54","443  >  50495 [ACK] Seq=5373 Ack=4881 Win=73728 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000612000","54"
"970","2025-04-18 19:45:45.400014","104.18.41.183","192.168.1.13","TLSv1.3","1133","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.009621000","1133"
"971","2025-04-18 19:45:45.400014","104.18.41.183","192.168.1.13","TLSv1.3","81","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","81"
"972","2025-04-18 19:45:45.400101","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=6697 Ack=153693 Win=263168 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000087000","54"
"973","2025-04-18 19:45:45.414450","162.159.136.234","192.168.1.13","TLSv1.2","242","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.014349000","242"
"974","2025-04-18 19:45:45.447071","172.64.146.73","192.168.1.13","TLSv1.3","1366","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.032621000","1366"
"975","2025-04-18 19:45:45.447071","172.64.146.73","192.168.1.13","TLSv1.3","81","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","81"
"976","2025-04-18 19:45:45.447185","192.168.1.13","172.64.146.73","TCP","54","50495  >  443 [ACK] Seq=4881 Ack=6712 Win=130048 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000114000","54"
